ano;mes;fluxo;municipio_ibge;municipio_codigo_mdic;municipio;uf;sh4;sh4_descricao;pais_codigo;pais;kg_liquido;valor_fob_usd;data_extracao;fonte_url
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";023;Alemanha;22983;228252;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";053;Arábia Saudita;78303;463408;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";059;Argélia;338125;1791495;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";158;Chile;871353;5106925;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";244;Emirados Árabes Unidos;119993;821954;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";249;Estados Unidos;23434;108214;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";431;Líbano;73913;445382;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";493;México;173753;973248;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0201;"Carnes de animais da espécie bovina, frescas ou refrigeradas";573;Países Baixos (Holanda);93145;1078144;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";053;Arábia Saudita;83735;475599;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";158;Chile;451511;1987792;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";160;China;1705802;8194492;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";200;Curaçao;6966;37888;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";240;Egito;111565;426451;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";244;Emirados Árabes Unidos;130498;411979;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";249;Estados Unidos;1472917;6795664;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";267;Filipinas;27956;154555;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";386;Itália;473962;3639050;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";438;Líbia;55611;231706;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";493;México;445466;2277452;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";573;Países Baixos (Holanda);44142;543089;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";586;Paraguai;24192;82502;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";741;Singapura;38886;170886;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0202;"Carnes de animais da espécie bovina, congeladas";827;Turquia;56067;269036;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";053;Arábia Saudita;54371;129709;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";193;Costa do Marfim;53664;118328;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";200;Curaçao;19978;82172;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";244;Emirados Árabes Unidos;35529;41414;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";289;Gana;98380;132957;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";351;Hong Kong;79132;259636;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";434;Libéria;25090;33686;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";676;Rússia;27992;38037;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";735;Serra Leoa;25200;32339;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";741;Singapura;15972;11464;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0206;"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas";827;Turquia;27838;70887;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";351;Hong Kong;199008;734435;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";386;Itália;23713;58596;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;0511;"Produtos de origem animal, não especificados nem compreendidos em outras posições; animais mortos dos Capítulos 1 ou 3, impróprios para alimentação humana";573;Países Baixos (Holanda);48800;32400;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;1005;Milho;081;Bangladesh;80660;16449;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;1209;"Sementes, frutos e esporos, para sementeira";097;Bolívia;108000;233377;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;1209;"Sementes, frutos e esporos, para sementeira";196;Costa Rica;43728;270229;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;1502;"Gorduras de animais das espécies bovina, ovina ou caprina, exceto as da posição 1503";160;China;83326;106540;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;1502;"Gorduras de animais das espécies bovina, ovina ou caprina, exceto as da posição 1503";756;África do Sul;56151;50884;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;1502;"Gorduras de animais das espécies bovina, ovina ou caprina, exceto as da posição 1503";820;Tunísia;55992;48792;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;1602;"Outras preparações e conservas de carne, miudezas ou sangue";040;Angola;63757;135184;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;1602;"Outras preparações e conservas de carne, miudezas ou sangue";158;Chile;90751;278509;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;1904;"Produtos à base de cereais, obtidos por expansão ou por torrefacção [por exemplo: flocos de milho (corn flakes)]; cereais (exceto milho) em grãos ou sob a forma de flocos ou de outros grãos trabalhados (com excepção da farinha, do grumo e da sêmola), pré";586;Paraguai;173093;398195;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;1905;"Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula em folhas e produtos semelhantes";586;Paraguai;4774;14923;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2005;"Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006";586;Paraguai;11395;49630;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2106;Preparações alimentícias não especificadas nem compreendidas noutras posições;063;Argentina;48000;120000;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2106;Preparações alimentícias não especificadas nem compreendidas noutras posições;158;Chile;144000;239778;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2106;Preparações alimentícias não especificadas nem compreendidas noutras posições;169;Colômbia;431480;1027498;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2106;Preparações alimentícias não especificadas nem compreendidas noutras posições;196;Costa Rica;13608;34559;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2106;Preparações alimentícias não especificadas nem compreendidas noutras posições;239;Equador;133608;316519;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2106;Preparações alimentícias não especificadas nem compreendidas noutras posições;586;Paraguai;25200;62496;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2106;Preparações alimentícias não especificadas nem compreendidas noutras posições;647;República Dominicana;96000;243920;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2106;Preparações alimentícias não especificadas nem compreendidas noutras posições;845;Uruguai;25200;57456;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2202;"Águas, incluídas as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sumos de frutas ou de produtos hortícolas, da posição 2009";586;Paraguai;137774;28259;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2301;"Farinhas, pó e pellets, de carnes, miudezas, peixes ou crustáceos, moluscos ou outros invertebrados aquáticos, impróprios para a alimentação humana; torresmos";158;Chile;576276;174553;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2301;"Farinhas, pó e pellets, de carnes, miudezas, peixes ou crustáceos, moluscos ou outros invertebrados aquáticos, impróprios para a alimentação humana; torresmos";169;Colômbia;419548;117676;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2301;"Farinhas, pó e pellets, de carnes, miudezas, peixes ou crustáceos, moluscos ou outros invertebrados aquáticos, impróprios para a alimentação humana; torresmos";239;Equador;51200;14820;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2301;"Farinhas, pó e pellets, de carnes, miudezas, peixes ou crustáceos, moluscos ou outros invertebrados aquáticos, impróprios para a alimentação humana; torresmos";365;Indonésia;444732;139614;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2301;"Farinhas, pó e pellets, de carnes, miudezas, peixes ou crustáceos, moluscos ou outros invertebrados aquáticos, impróprios para a alimentação humana; torresmos";576;Paquistão;99166;28910;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2304;Tortas e outros resíduos sólidos da extração do óleo de soja;776;Tailândia;3484160;1245518;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2309;Preparações dos tipos utilizados na alimentação de animais;493;México;27600;21748;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2309;Preparações dos tipos utilizados na alimentação de animais;586;Paraguai;648820;341177;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2309;Preparações dos tipos utilizados na alimentação de animais;827;Turquia;138000;137107;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2309;Preparações dos tipos utilizados na alimentação de animais;845;Uruguai;27000;21600;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2710;"Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, contendo, em peso, 70 % ou mais de óleos de petróleo ou de minerais betuminosos, os quais devem constituir o seu elemento";244;Emirados Árabes Unidos;435;418;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2827;"Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos";586;Paraguai;28350;13183;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;2828;"Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos";586;Paraguai;1250;2163;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;3214;"Mástique de vidraceiro, cimentos de resina e outros mástiques; indutos utilizados em pintura; indutos não refractários do tipo dos utilizados em alvenaria";097;Bolívia;24820;8373;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;3809;"Agentes de apresto ou de acabamento, aceleradores de tingimento ou de fixação de matérias corantes e outros produtos e preparações (por exemplo: aprestos preparados e preparações mordentes) dos tipos utilizados na indústria têxtil, na indústria do papel, ";586;Paraguai;85390;50741;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;3823;"Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais";249;Estados Unidos;38950;36373;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;3824;"Aglutinantes preparados para moldes ou para núcleos de fundição; produtos químicos e preparações das indústrias químicas ou das indústrias conexas (incluídos os constituídos por misturas de produtos naturais), não especificados nem compreendidos noutras p";586;Paraguai;2939;6013;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;3920;"Outras chapas, folhas, películas, tiras e lâminas, de plástico não alveolar, não reforçadas nem estratificadas, sem suporte, nem associadas a outras matérias";097;Bolívia;2080;12064;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";160;China;1364164;1541257;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";169;Colômbia;40586;95046;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";245;Espanha;36817;56284;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";361;Índia;195811;215098;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";365;Indonésia;33861;51068;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";386;Itália;310428;306415;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";493;México;135320;230417;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;4104;"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo";647;República Dominicana;19916;18712;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;4202;"Malas e maletas, incluídas as de toucador e as maletas e pastas para documentos e de estudantes, os estojos para óculos, binóculos, máquinas fotográficas e de filmar, instrumentos musicais, armas, e artefactos semelhantes; sacos de viagem, sacos isolantes";386;Itália;0;1259;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;4707;Papel ou cartão para reciclar (desperdícios e aparas);097;Bolívia;606020;135446;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;6102;"Casacos compridos, capas, anoraques, blusões e semelhantes, de malha, de uso feminino, exceto os artefactos da posição 6104";586;Paraguai;2;230;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;6104;"Fatos de saia-casaco, conjuntos, casacos, vestidos, saias, saias-calças, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de malha, de uso feminino";586;Paraguai;11;1086;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;6106;"Camiseiros, blusas, blusas-camiseiros, de malha, de uso feminino";586;Paraguai;5;299;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;6109;"T-shirts e camisolas interiores, de malha";586;Paraguai;21;859;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;6202;"Casacos compridos, capas, anoraques, blusões e semelhantes, de uso feminino, exceto os artefactos da posição 6204";586;Paraguai;1;124;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;6204;"Fatos de saia-casaco, conjuntos, casacos, vestidos, saias, saias-calças, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso feminino";586;Paraguai;19;2602;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;6206;"Camiseiros, blusas, blusas-camiseiros, de uso feminino";586;Paraguai;11;1115;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;7204;"Desperdícios, resíduos e sucata de ferro fundido, ferro ou aço; desperdícios de ferro ou aço, em lingotes";097;Bolívia;2823840;852673;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
2025;01;exportacao;5002704;5202704;Campo Grande;MS;8301;"Cadeados, fechaduras e ferrolhos (de chave, de segredo ou elétricos), de metais comuns; fechos e armações com fecho, com fechadura, de metais comuns; chaves para estes artigos, de metais comuns";845;Uruguai;1157;13448;2026-09-18;https://balanca.mdic.gov.br/balanca/bd/comexstat-bd/mun/EXP_2025_MUN.csv
